conversation_id,turn_no,speaker,utterance,strategy
679,4,0,"Hi, I am interested to do Bush Walks with Bushman, please add the amenity Bush Walks with Bushmen in the package ",4
679,4,1,"Sure, after adding the amenity Bush Walks with Bushmen in the package, the package cost is $21800 ",3
679,5,0,"I have decided not to proceed further, I will not go more than $15900 ",7
679,5,1,You wanted this package in $15900. This package will cost you $20900 ,3
679,6,0,It's okay if you cannot do this package for $15900<|endoftext|>#include <stdio.h> ,7
679,6,1,"Sorry sir, I can't offer you this package for $16000 (This price is very low for my company, We can't go down to this price, we need to set profit also). ",1
679,7,0,"I don't have much budget, we don't need to set profit as high as $16000, lets go for $15900 ",7
679,7,1,"This package is very much affordable, its total price is $20100 and if you remove the Wildlife Encounters, then you can pay only $15100 ",5
679,8,0,What about accomodation in Wildlife Tours ,4
679,8,1,This package is providing you best accommodation which will make you feel like home. ,7
679,9,0,"I like the tour but $16300 is my budget, so I want to buy this tour on this budget. ",7
679,9,1,"Sir, our minimum budget for this tour is $19400, you asked me for a budget lower than this. I'm sorry Sir, I can't do anything at this moment. Please let me know if you are still interested in this tour. ",4
679,10,0,"Sorry Sir, I have budget upto $16600, you asked me for a budget higher than this. I'm sorry sir, I can't do anything at this moment. Please let me know if you are still interested in this tour. ",7
679,10,1,"Dear Sir, Thanks for your time but we cannot provide you this package in such low budget ",2
419,1,0,What is included in the Cultural Heritage Tour?,4
419,1,1,"The Cultural Heritage Tour package includes accommodation, sightseeing, local cuisine experiences, traditional performances, language interpreter services, traditional costume rental, art and craft workshops, audio guides and headsets, expert lectures, and souvenir shopping.",2
419,2,0,"Thank you for providing the details of the Cultural Heritage Tour package. However, my proposed budget for the tour package is $15650. Can you provide any discounts or concessions to accommodate my budget?",4
419,2,1,"Thank you for your interest in our Cultural Heritage Tour package. While I understand your proposed budget of $15650, I'm afraid that it would be difficult for us to accommodate that price. However, we can offer you a special discount and bring the package down to $20711.05789365314. I hope this offer meets your expectations and we can proceed with your booking.",7
419,3,0,What kind of accommodation is included in the Cultural Heritage Tour package?,7
419,3,1,"The Cultural Heritage Tour package includes accommodation in various hotels or resorts, allowing you to experience the cultural heritage of different destinations in comfort and style.",5
419,4,0,"I don't have any interest in wearing traditional costumes, so please remove the rental of traditional costumes from the package.",4
419,4,1,"As per your request, we can remove the rental of traditional costumes from the package. However, considering your budget of $0, we recommend opting for an alternative service which is souvenir shopping. This will lower the cost of the tour to $20711.05789365314.",4
419,5,0,"No, I do not want to add souvenir shopping as a service.",4
419,5,1,"Thanks for your consent, we won't include souvenir shopping as a service.",4
419,6,0,Thank you for considering my budget. Can you provide any additional concession or alternative services to fit within the budget of $13150?,4
419,6,1,Thank you for considering our tour package. We can proceed with accepting the deal. Thank you for your patience.,5
757,1,0,"Dear Sir/Madam, I am interested in the Wellness Retreat package. Please tell me the rate of the package. ",4
757,1,1,"Sir/Madam,the package will cost you only $44000 and you will get all the amenities listed above. ",5
757,2,0,"I do not like Spa so, please remove the amenity Spa access from the package ",4
757,2,1,If you want the tour to cost only $15000 you can remove the service Yoga and Meditation and as an option to this you will recommend Nature walks ,1
757,3,0,"No, I'm not fine with this. ",4
757,3,1,"Thanks for your consent, we are removing the amenity of binoculars rental ",2
757,4,0,"May, I know the cost of this package ",6
757,4,1,The packaqge will cost you $14900? ,2
757,5,0,"Oh! So much higher, Sir, I need to discuss with my wife, can you please have a look on my offer? ",4
757,5,1,"Sorry Sir, I don't like to negotiate with you, you can talk to other travel agent ",5
757,6,0,This is such a beautiful tour package with complete services of relaxation and rejuvenation with all luxurious amenities. Please provide some concessions if possible ,7
757,6,1,You are thinking about a tour package which you can take as a gateway for relaxing rejuvenation please reconsider your budget because this beautiful package will cost you $15600 ,2
757,7,0,I cannot go beyond $10700 ,2
757,7,1," It's a big deal for both, I can go down to 12000, it's ok with me, what are you going to decide sir? ",3
757,8,0,How many people can we accomodate in Wellness Retreat ,7
757,8,1,The package have capacity to accept 6 people at a time. ,5
